,Unit Price ($ PSF),Postal Code,Price,OnemapLongitude,OnemapLatitude
3171,"1,104",828622,1104,103.898191615557,1.41046826341768
3172,"1,029",828817,1029,103.904338396376,1.40148828471593
3173,"1,111",828678,1111,103.897729871814,1.41004661839987
3174,"1,120",828624,1120,103.898770474499,1.4103238006296
3175,"1,146",828622,1146,103.898191615557,1.41046826341768
3176,"1,132",544998,1132,103.891374413035,1.38189286322029
3177,"1,107",689881,1107,103.749675088595,1.38393003811435
3178,"1,079",544815,1079,103.891712354374,1.38160462725633
3179,"1,091",828620,1091,103.898675751102,1.40980879054618
3180,"1,097",828618,1097,103.898039738224,1.41004275258838
3181,"1,063",828626,1063,103.89870424774,1.41086544560675
3182,"1,154",544814,1154,103.891543391384,1.38176770136777
3183,"1,135",828627,1135,103.898959874347,1.41069269259053
3184,"1,125",579819,1125,103.852047817533,1.34752183684458
3185,"1,095",828626,1095,103.89870424774,1.41086544560675
3186,"1,085",828626,1085,103.89870424774,1.41086544560675
3187,"1,108",828628,1108,103.899190046333,1.4105908958577
3188,"1,052",828626,1052,103.89870424774,1.41086544560675
3189,"1,043",828817,1043,103.904338396376,1.40148828471593
3190,"1,132",544814,1132,103.891543391384,1.38176770136777
3191,"1,101",828622,1101,103.898191615557,1.41046826341768
3192,"1,006",828620,1006,103.898675751102,1.40980879054618
3193,"1,064",828678,1064,103.897729871814,1.41004661839987
3194,"1,137",828622,1137,103.898191615557,1.41046826341768
3195,"1,117",828627,1117,103.898959874347,1.41069269259053
3196,"1,005",828628,1005,103.899190046333,1.4105908958577
3197,"1,161",828618,1161,103.898039738224,1.41004275258838
3198,"1,159",544819,1159,103.890750179297,1.38110299795669
3199,"1,024",828809,1024,103.904699765872,1.40067629313894
3200,"1,104",828628,1104,103.899190046333,1.4105908958577
3201,"1,091",579819,1091,103.852047817533,1.34752183684458
3202,"1,093",828623,1093,103.898525253608,1.41041371364554
3203,"1,043",828677,1043,103.897463964435,1.40985036008126
3204,"1,060",828626,1060,103.89870424774,1.41086544560675
3205,"1,098",828626,1098,103.89870424774,1.41086544560675
3206,"1,076",828626,1076,103.89870424774,1.41086544560675
3207,"1,069",828626,1069,103.89870424774,1.41086544560675
3208,"1,052",828626,1052,103.89870424774,1.41086544560675
3209,"1,051",828626,1051,103.89870424774,1.41086544560675
3210,"1,027",828626,1027,103.89870424774,1.41086544560675
3211,"1,085",828626,1085,103.89870424774,1.41086544560675
3212,"1,117",828621,1117,103.897912480011,1.41045366869115
3213,"1,038",828624,1038,103.898770474499,1.4103238006296
3214,"1,039",828678,1039,103.897729871814,1.41004661839987
3215,"1,086",828618,1086,103.898039738224,1.41004275258838
3216,"1,040",828677,1040,103.897463964435,1.40985036008126
3217,"1,136",828619,1136,103.898440391828,1.41000603600091
3218,"1,048",828626,1048,103.89870424774,1.41086544560675
3219,"1,057",828626,1057,103.89870424774,1.41086544560675
3220,"1,103",828620,1103,103.898675751102,1.40980879054618
3221,"1,073",828626,1073,103.89870424774,1.41086544560675
3222,"1,108",544821,1108,103.89109985283,1.38158415124112
3223,"1,152",828624,1152,103.898770474499,1.4103238006296
3224,"1,034",828625,1034,103.899000266845,1.41022470210924
3225,"1,020",828809,1020,103.904699765872,1.40067629313894
3226,"1,044",828809,1044,103.904699765872,1.40067629313894
3227,"1,149",828624,1149,103.898770474499,1.4103238006296
3228,"1,053",828678,1053,103.897729871814,1.41004661839987
3229,"1,163",828628,1163,103.899190046333,1.4105908958577
3230,"1,094",544998,1094,103.891374413035,1.38189286322029
3231,"1,138",828678,1138,103.897729871814,1.41004661839987
3232,"1,140",544819,1140,103.890750179297,1.38110299795669
3233,"1,086",828625,1086,103.899000266845,1.41022470210924
3234,"1,110",828619,1110,103.898440391828,1.41000603600091
3235,"1,153",828619,1153,103.898440391828,1.41000603600091
3236,"1,122",828628,1122,103.899190046333,1.4105908958577
3237,"1,119",828619,1119,103.898440391828,1.41000603600091
3238,"1,008",828622,1008,103.898191615557,1.41046826341768
3239,"1,101",828628,1101,103.899190046333,1.4105908958577
3240,"1,094",828627,1094,103.898959874347,1.41069269259053
3241,"1,127",828620,1127,103.898675751102,1.40980879054618
3242,"1,105",828621,1105,103.897912480011,1.41045366869115
3243,"1,108",828621,1108,103.897912480011,1.41045366869115
3244,"1,195",579820,1195,103.852579052033,1.34682504729818
3245,"1,107",544819,1107,103.890750179297,1.38110299795669
3246,"1,158",579819,1158,103.852047817533,1.34752183684458
3247,"1,086",828622,1086,103.898191615557,1.41046826341768
3248,"1,116",828618,1116,103.898039738224,1.41004275258838
3249,"1,133",828627,1133,103.898959874347,1.41069269259053
3250,"1,107",828626,1107,103.89870424774,1.41086544560675
3251,"1,072",828623,1072,103.898525253608,1.41041371364554
3252,"1,117",828678,1117,103.897729871814,1.41004661839987
3253,"1,189",528446,1189,103.929955770491,1.35631304761726
3254,"1,153",528449,1153,103.930469333432,1.35733017107311
3255,"1,013",677723,1013,103.770270004042,1.38987346975861
3256,"1,165",544601,1165,103.892628552853,1.39762128847072
3257,"1,156",528516,1156,103.930051241977,1.35584368291804
3258,"1,163",528614,1163,103.940222573213,1.36001415254771
3259,"1,071",797502,1071,103.87176861512,1.38847474489645
3260,"1,089",528614,1089,103.940222573213,1.36001415254771
3261,"1,277",579819,1277,103.852047817533,1.34752183684458
3262,"1,052",828711,1052,103.908224448272,1.40070632726026
3263,"1,026",797485,1026,103.879513735252,1.39533196172236
3264,"1,187",528596,1187,103.9414898783,1.35947347212035
3265,"1,153",528515,1153,103.93028303262,1.35571384227688
3266,"1,123",528517,1123,103.929812958776,1.35597623813015
3267,"1,108",828618,1108,103.898039738224,1.41004275258838
3268,"1,143",544599,1143,103.892016537214,1.39775105265573
3269,"1,125",528517,1125,103.929812958776,1.35597623813015
3270,"1,170",528449,1170,103.930469333432,1.35733017107311
3271,"1,223",757079,1223,103.827257263032,1.4478599365555
3272,"1,088",528615,1088,103.940700281178,1.35997260601034
3273,"1,116",544559,1116,103.892292745209,1.39712007310488
3274,"1,193",528514,1193,103.930315295738,1.35633822638856
3275,"1,076",528516,1076,103.930051241977,1.35584368291804
3276,"1,123",756929,1123,103.82718890606,1.44870040728421
3277,"1,092",756930,1092,103.827411801472,1.44872732674995
3278,"1,002",797486,1002,103.879774193503,1.39531352833114
3279,"1,089",528516,1089,103.930051241977,1.35584368291804
3280,"1,035",688207,1035,103.750759252551,1.37660058413507
3281,"1,054",797499,1054,103.872126124172,1.38799806440374
3282,"1,205",544559,1205,103.892292745209,1.39712007310488
3283,"1,093",757078,1093,103.827451281642,1.44778471287461
3284,"1,131",688240,1131,103.75068318085,1.37723499111745
3285,"1,043",797485,1043,103.879513735252,1.39533196172236
3286,"1,179",544599,1179,103.892016537214,1.39775105265573
3287,"1,162",757081,1162,103.827011433114,1.44832608287156
3288,"1,073",756933,1073,103.827753229978,1.44806706421733
3289,"1,113",828816,1113,103.903987598273,1.40103681871037
3290,"1,099",828764,1099,103.897011494166,1.40226899152505
3291,"1,037",828713,1037,103.907492151429,1.40126147753193
3292,"1,008",768071,1008,103.828938803849,1.43722064821859
3293,"1,115",828677,1115,103.897463964435,1.40985036008126
3294,"1,115",828621,1115,103.897912480011,1.41045366869115
3295,"1,047",544560,1047,103.892028356502,1.39719354905586
3296,"1,116",544560,1116,103.892028356502,1.39719354905586
3297,"1,235",528517,1235,103.929812958776,1.35597623813015
3298,"1,108",756932,1108,103.827628408069,1.44828241594928
3299,"1,147",828619,1147,103.898440391828,1.41000603600091
3300,"1,141",828619,1141,103.898440391828,1.41000603600091
3301,"1,087",757063,1087,103.829031004211,1.44747059180371
3302,"1,116",757064,1116,103.828829867075,1.44733675859028
3303,"1,141",544601,1141,103.892628552853,1.39762128847072
3304,"1,128",544601,1128,103.892628552853,1.39762128847072
3305,"1,098",544559,1098,103.892292745209,1.39712007310488
3306,"1,172",528517,1172,103.929812958776,1.35597623813015
3307,"1,094",528446,1094,103.929955770491,1.35631304761726
3308,"1,165",528449,1165,103.930469333432,1.35733017107311
3309,"1,050",544650,1050,103.890679515558,1.39903965487926
3310,"1,088",528611,1088,103.939652645617,1.35961653861431
3311,"1,083",757064,1083,103.828829867075,1.44733675859028
3312,"1,125",544599,1125,103.892016537214,1.39775105265573
3313,"1,125",544603,1125,103.892771167018,1.39710401066265
3314,"1,114",544603,1114,103.892771167018,1.39710401066265
3315,"1,129",528451,1129,103.930892050034,1.35709719776858
3316,"1,272",757078,1272,103.827451281642,1.44778471287461
3317,"1,047",828710,1047,103.908510443438,1.4007557275882
3318,"1,072",828769,1072,103.89769854684,1.40261720864318
3319,"1,246",544815,1246,103.891712354374,1.38160462725633
3320,"1,141",528610,1141,103.939916680549,1.35961608290552
3321,"1,240",544561,1240,103.891840992949,1.39733736083714
3322,"1,212",528516,1212,103.930051241977,1.35584368291804
3323,"1,233",528517,1233,103.929812958776,1.35597623813015
3324,"1,225",528517,1225,103.929812958776,1.35597623813015
3325,"1,078",757079,1078,103.827257263032,1.4478599365555
3326,"1,198",756930,1198,103.827411801472,1.44872732674995
3327,"1,052",797499,1052,103.872126124172,1.38799806440374
3328,"1,054",828771,1054,103.897036918947,1.40279622361046
3329,"1,009",738995,1009,103.800096567627,1.4310705365141
3330,"1,176",544561,1176,103.891840992949,1.39733736083714
3331,"1,193",528516,1193,103.930051241977,1.35584368291804
3332,"1,213",528517,1213,103.929812958776,1.35597623813015
3333,"1,211",757081,1211,103.827011433114,1.44832608287156
3334,"1,058",797487,1058,103.880244100805,1.39471047297983
3335,"1,019",797502,1019,103.87176861512,1.38847474489645
3336,"1,159",528771,1159,103.939940919167,1.35873496137606
3337,"1,044",797486,1044,103.879774193503,1.39531352833114
3338,"1,016",797487,1016,103.880244100805,1.39471047297983
3339,"1,093",828678,1093,103.897729871814,1.41004661839987
3340,"1,121",828620,1121,103.898675751102,1.40980879054618
3341,"1,167",544560,1167,103.892028356502,1.39719354905586
3342,"1,220",528449,1220,103.930469333432,1.35733017107311
3343,"1,159",528449,1159,103.930469333432,1.35733017107311
3344,"1,124",528612,1124,103.939691159802,1.35997680595206
3345,"1,063",828768,1063,103.897960624025,1.4025413670478
3346,"1,189",528613,1189,103.939954877596,1.35998137104939
3347,"1,067",544603,1067,103.892771167018,1.39710401066265
3348,"1,338",544558,1338,103.892537329675,1.39712872945862
3349,"1,090",528449,1090,103.930469333432,1.35733017107311
3350,"1,136",756930,1136,103.827411801472,1.44872732674995
3351,"1,026",828750,1026,103.912408142693,1.39123413031438
3352,"1,080",828710,1080,103.908510443438,1.4007557275882
3353,"1,134",528608,1134,103.939645794274,1.35925063125813
3354,"1,127",528609,1127,103.940191215462,1.35961605947098
3355,"1,034",797498,1034,103.872442075697,1.38788350639997
3356,"1,002",828710,1002,103.908510443438,1.4007557275882
3357,"1,031",828747,1031,103.912451208496,1.3906628449781
3358,"1,104",828816,1104,103.903987598273,1.40103681871037
3359,"1,088",828678,1088,103.897729871814,1.41004661839987
3360,"1,155",828621,1155,103.897912480011,1.41045366869115
3361,"1,170",544601,1170,103.892628552853,1.39762128847072
3362,"1,196",544561,1196,103.891840992949,1.39733736083714
3363,"1,081",756930,1081,103.827411801472,1.44872732674995
3364,"1,137",828618,1137,103.898039738224,1.41004275258838
3365,"1,161",544602,1161,103.892873907718,1.39755808584798
3366,"1,184",544603,1184,103.892771167018,1.39710401066265
3367,"1,206",544561,1206,103.891840992949,1.39733736083714
3368,"1,243",528514,1243,103.930315295738,1.35633822638856
3369,"1,211",528516,1211,103.930051241977,1.35584368291804
3370,"1,197",528451,1197,103.930892050034,1.35709719776858
3371,"1,249",757080,1249,103.827142199097,1.44811671307006
3372,"1,088",756930,1088,103.827411801472,1.44872732674995
3373,"1,191",544561,1191,103.891840992949,1.39733736083714
3374,"1,202",528448,1202,103.930324054434,1.35697876056463
3375,"1,124",528451,1124,103.930892050034,1.35709719776858
3376,"1,073",757081,1073,103.827011433114,1.44832608287156
3377,"1,017",828712,1017,103.907938340475,1.40082763882389
3378,"1,019",689871,1019,103.748997170036,1.38352132722057
3379,"1,005",797501,1005,103.871651737893,1.38802851756168
3380,"1,107",544599,1107,103.892016537214,1.39775105265573
3381,"1,180",757079,1180,103.827257263032,1.4478599365555
3382,"1,160",757081,1160,103.827011433114,1.44832608287156
3383,"1,160",756929,1160,103.82718890606,1.44870040728421
3384,"1,178",544561,1178,103.891840992949,1.39733736083714
3385,"1,226",528449,1226,103.930469333432,1.35733017107311
3386,"1,164",528449,1164,103.930469333432,1.35733017107311
3387,"1,208",528593,1208,103.941456764255,1.35997538079725
3388,"1,006",797496,1006,103.872391898784,1.38881567913152
3389,"1,041",797485,1041,103.879513735252,1.39533196172236
3390,"1,002",828713,1002,103.907492151429,1.40126147753193
3391,"1,002",797487,1002,103.880244100805,1.39471047297983
3392,"1,114",544559,1114,103.892292745209,1.39712007310488
3393,"1,147",528517,1147,103.929812958776,1.35597623813015
3394,"1,034",828771,1034,103.897036918947,1.40279622361046
3395,"1,182",579820,1182,103.852579052033,1.34682504729818
3396,"1,062",797501,1062,103.871651737893,1.38802851756168
3397,"1,098",756929,1098,103.82718890606,1.44870040728421
3398,"1,238",544820,1238,103.891082073501,1.38143872353138
3399,"1,038",529598,1038,103.928272309692,1.35052732645165
3400,"1,026",797502,1026,103.87176861512,1.38847474489645
3401,"1,151",828619,1151,103.898440391828,1.41000603600091
3402,"1,192",828619,1192,103.898440391828,1.41000603600091
3403,"1,159",544601,1159,103.892628552853,1.39762128847072
3404,"1,164",528516,1164,103.930051241977,1.35584368291804
3405,"1,124",528451,1124,103.930892050034,1.35709719776858
3406,"1,130",528451,1130,103.930892050034,1.35709719776858
3407,"1,108",757078,1108,103.827451281642,1.44778471287461
3408,"1,168",828619,1168,103.898440391828,1.41000603600091
3409,"1,199",828622,1199,103.898191615557,1.41046826341768
3410,"1,107",544601,1107,103.892628552853,1.39762128847072
3411,"1,242",544560,1242,103.892028356502,1.39719354905586
3412,"1,108",544560,1108,103.892028356502,1.39719354905586
3413,"1,148",544560,1148,103.892028356502,1.39719354905586
3414,"1,199",528516,1199,103.930051241977,1.35584368291804
3415,"1,242",528516,1242,103.930051241977,1.35584368291804
3416,"1,199",528446,1199,103.929955770491,1.35631304761726
3417,"1,140",528447,1140,103.930147668461,1.35666423209316
3418,"1,098",528448,1098,103.930324054434,1.35697876056463
3419,"1,166",528449,1166,103.930469333432,1.35733017107311
3420,"1,198",756929,1198,103.82718890606,1.44870040728421
3421,"1,128",797501,1128,103.871651737893,1.38802851756168
3422,"1,152",828618,1152,103.898039738224,1.41004275258838
3423,"1,173",828620,1173,103.898675751102,1.40980879054618
3424,"1,132",544601,1132,103.892628552853,1.39762128847072
3425,"1,103",544601,1103,103.892628552853,1.39762128847072
3426,"1,188",544602,1188,103.892873907718,1.39755808584798
3427,"1,130",756929,1130,103.82718890606,1.44870040728421
3428,"1,047",828816,1047,103.903987598273,1.40103681871037
3429,"1,101",544560,1101,103.892028356502,1.39719354905586
3430,"1,096",544561,1096,103.891840992949,1.39733736083714
3431,"1,103",757080,1103,103.827142199097,1.44811671307006
3432,"1,136",756929,1136,103.82718890606,1.44870040728421
3433,"1,150",528612,1150,103.939691159802,1.35997680595206
3434,"1,125",828677,1125,103.897463964435,1.40985036008126
3435,"1,121",828677,1121,103.897463964435,1.40985036008126
3436,"1,066",544600,1066,103.892265428644,1.39770760830141
3437,"1,190",544603,1190,103.892771167018,1.39710401066265
3438,"1,151",528446,1151,103.929955770491,1.35631304761726
3439,"1,222",757079,1222,103.827257263032,1.4478599365555
3440,"1,109",757080,1109,103.827142199097,1.44811671307006
3441,"1,167",544599,1167,103.892016537214,1.39775105265573
3442,"1,123",544602,1123,103.892873907718,1.39755808584798
3443,"1,031",544603,1031,103.892771167018,1.39710401066265
3444,"1,239",544560,1239,103.892028356502,1.39719354905586
3445,"1,189",528449,1189,103.930469333432,1.35733017107311
3446,"1,043",688209,1043,103.750802449388,1.37588208700765
3447,"1,070",797486,1070,103.879774193503,1.39531352833114
3448,"1,066",797496,1066,103.872391898784,1.38881567913152
3449,"1,059",688212,1059,103.749941054082,1.37639801366799
3450,"1,062",828750,1062,103.912408142693,1.39123413031438
3451,"1,118",828677,1118,103.897463964435,1.40985036008126
3452,"1,164",828619,1164,103.898440391828,1.41000603600091
3453,"1,116",544602,1116,103.892873907718,1.39755808584798
3454,"1,165",528513,1165,103.930616424575,1.35629068660571
3455,"1,201",528449,1201,103.930469333432,1.35733017107311
3456,"1,248",756929,1248,103.82718890606,1.44870040728421
3457,"1,066",828765,1066,103.89728074007,1.40218627802769
3458,"1,068",528596,1068,103.9414898783,1.35947347212035
3459,"1,118",688239,1118,103.750977984079,1.37710537917687
3460,"1,204",544821,1204,103.89109985283,1.38158415124112
3461,"1,075",828817,1075,103.904338396376,1.40148828471593
3462,"1,064",528593,1064,103.941456764255,1.35997538079725
3463,"1,019",767969,1019,103.845892926421,1.4187663011471
3464,"1,170",528612,1170,103.939691159802,1.35997680595206
3465,"1,181",528610,1181,103.939916680549,1.35961608290552
3466,"1,104",828620,1104,103.898675751102,1.40980879054618
3467,"1,119",544602,1119,103.892873907718,1.39755808584798
3468,"1,202",528517,1202,103.929812958776,1.35597623813015
3469,"1,171",528449,1171,103.930469333432,1.35733017107311
3470,"1,088",757079,1088,103.827257263032,1.4478599365555
3471,"1,198",544599,1198,103.892016537214,1.39775105265573
3472,"1,216",544601,1216,103.892628552853,1.39762128847072
3473,"1,192",544601,1192,103.892628552853,1.39762128847072
3474,"1,265",544559,1265,103.892292745209,1.39712007310488
3475,"1,136",544559,1136,103.892292745209,1.39712007310488
3476,"1,089",757081,1089,103.827011433114,1.44832608287156
3477,"1,149",756929,1149,103.82718890606,1.44870040728421
3478,"1,131",756930,1131,103.827411801472,1.44872732674995
3479,"1,107",756932,1107,103.827628408069,1.44828241594928
3480,"1,107",756933,1107,103.827753229978,1.44806706421733
3481,"1,010",828798,1010,103.917555554456,1.39767798458017
3482,"1,135",828619,1135,103.898440391828,1.41000603600091
3483,"1,171",544599,1171,103.892016537214,1.39775105265573
3484,"1,214",544559,1214,103.892292745209,1.39712007310488
3485,"1,267",756929,1267,103.82718890606,1.44870040728421
3486,"1,049",797496,1049,103.872391898784,1.38881567913152
3487,"1,009",534019,1009,103.903175368865,1.37624162646701
3488,"1,165",828619,1165,103.898440391828,1.41000603600091
3489,"1,132",544560,1132,103.892028356502,1.39719354905586
3490,"1,153",528516,1153,103.930051241977,1.35584368291804
3491,"1,060",828677,1060,103.897463964435,1.40985036008126
3492,"1,128",544559,1128,103.892292745209,1.39712007310488
3493,"1,148",544560,1148,103.892028356502,1.39719354905586
3494,"1,158",528450,1158,103.93067893024,1.35721263035708
3495,"1,064",767949,1064,103.826015422607,1.44584361788061
3496,"1,170",544601,1170,103.892628552853,1.39762128847072
3497,"1,060",688197,1060,103.739345388212,1.37447643169523
3498,"1,060",797487,1060,103.880244100805,1.39471047297983
3499,"1,115",797488,1115,103.879608755657,1.39473217511958
3500,"1,085",797496,1085,103.872391898784,1.38881567913152
3501,"1,022",797502,1022,103.87176861512,1.38847474489645
3502,"1,071",828792,1071,103.897120033646,1.4016925493242
3503,"1,084",544804,1084,103.900820298646,1.3809657561666
3504,"1,150",689876,1150,103.748787992195,1.38318048662868
3505,"1,019",828796,1019,103.917899245615,1.39802796402577
3506,"1,029",738998,1029,103.79983130494,1.4314481533832
3507,"1,199",544821,1199,103.89109985283,1.38158415124112
3508,"1,132",828619,1132,103.898440391828,1.41000603600091
3509,"1,141",544601,1141,103.892628552853,1.39762128847072
3510,"1,136",544601,1136,103.892628552853,1.39762128847072
3511,"1,143",544602,1143,103.892873907718,1.39755808584798
3512,"1,279",544559,1279,103.892292745209,1.39712007310488
3513,"1,104",544560,1104,103.892028356502,1.39719354905586
3514,"1,130",528449,1130,103.930469333432,1.35733017107311
3515,"1,034",648148,1034,103.696689425324,1.35253181543266
3516,"1,135",528596,1135,103.9414898783,1.35947347212035
3517,"1,159",528611,1159,103.939652645617,1.35961653861431
3518,"1,134",688209,1134,103.750802449388,1.37588208700765
3519,"1,032",677723,1032,103.770270004042,1.38987346975861
3520,"1,076",544603,1076,103.892771167018,1.39710401066265
3521,"1,210",544558,1210,103.892537329675,1.39712872945862
3522,"1,220",757080,1220,103.827142199097,1.44811671307006
3523,"1,211",544600,1211,103.892265428644,1.39770760830141
3524,"1,135",544602,1135,103.892873907718,1.39755808584798
3525,"1,117",544602,1117,103.892873907718,1.39755808584798
3526,"1,143",544559,1143,103.892292745209,1.39712007310488
3527,"1,180",544560,1180,103.892028356502,1.39719354905586
3528,"1,204",528448,1204,103.930324054434,1.35697876056463
3529,"1,209",757081,1209,103.827011433114,1.44832608287156
3530,"1,132",756933,1132,103.827753229978,1.44806706421733
3531,"1,120",544600,1120,103.892265428644,1.39770760830141
3532,"1,175",544602,1175,103.892873907718,1.39755808584798
3533,"1,235",757079,1235,103.827257263032,1.4478599365555
3534,"1,183",688239,1183,103.750977984079,1.37710537917687
3535,"1,168",797500,1168,103.871890886482,1.3879905674505
3536,"1,128",828816,1128,103.903987598273,1.40103681871037
3537,"1,165",528615,1165,103.940700281178,1.35997260601034
3538,"1,123",797498,1123,103.872442075697,1.38788350639997
3539,"1,053",688212,1053,103.749941054082,1.37639801366799
3540,"1,152",544602,1152,103.892873907718,1.39755808584798
3541,"1,148",544602,1148,103.892873907718,1.39755808584798
3542,"1,158",528513,1158,103.930616424575,1.35629068660571
3543,"1,201",756929,1201,103.82718890606,1.44870040728421
3544,"1,062",757094,1062,103.819782413926,1.44417216325799
3545,"1,033",797486,1033,103.879774193503,1.39531352833114
3546,"1,106",797497,1106,103.872467409718,1.3883508679325
3547,"1,023",534020,1023,103.903643859593,1.37599314442815
3548,"1,010",757057,1010,103.819949910135,1.44372308996259
3549,"1,228",544559,1228,103.892292745209,1.39712007310488
3550,"1,143",528449,1143,103.930469333432,1.35733017107311
3551,"1,134",757079,1134,103.827257263032,1.4478599365555
3552,"1,067",828764,1067,103.897011494166,1.40226899152505
3553,"1,006",757095,1006,103.820046986144,1.44427303832318
3554,"1,198",689873,1198,103.748580762329,1.38375964625203
3555,"1,121",797488,1121,103.879608755657,1.39473217511958
3556,"1,118",528771,1118,103.939940919167,1.35873496137606
3557,"1,045",534015,1045,103.903532895226,1.37650664628537
3558,"1,049",797487,1049,103.880244100805,1.39471047297983
3559,"1,176",688238,1176,103.751272385118,1.37697290394125
3560,"1,237",544817,1237,103.89121456861,1.3808164019305
3561,"1,177",528769,1177,103.940498383792,1.35892339007701
3562,"1,094",544599,1094,103.892016537214,1.39775105265573
3563,"1,120",757081,1120,103.827011433114,1.44832608287156
3564,"1,170",544560,1170,103.892028356502,1.39719354905586
3565,"1,105",544560,1105,103.892028356502,1.39719354905586
3566,"1,153",544560,1153,103.892028356502,1.39719354905586
3567,"1,154",544561,1154,103.891840992949,1.39733736083714
3568,"1,160",528449,1160,103.930469333432,1.35733017107311
3569,"1,045",544661,1045,103.893769652694,1.39717837378702
3570,"1,073",544624,1073,103.89439939012,1.39698419584592
3571,"1,066",828766,1066,103.897570348734,1.40220275367812
3572,"1,024",757094,1024,103.819782413926,1.44417216325799
3573,"1,122",528611,1122,103.939652645617,1.35961653861431
3574,"1,274",544601,1274,103.892628552853,1.39762128847072
3575,"1,033",757061,1033,103.820142157297,1.44320134433557
3576,"1,021",757093,1021,103.819525889968,1.44405152662976
3577,"1,057",828818,1057,103.904932274576,1.40117460159878
3578,"1,050",757058,1050,103.819675684695,1.44360593731561
3579,"1,007",544809,1007,103.901273381065,1.3804623190599
3580,"1,076",797495,1076,103.872017156345,1.38887143127704
3581,"1,142",544600,1142,103.892265428644,1.39770760830141
3582,"1,064",528516,1064,103.930051241977,1.35584368291804
3583,"1,261",528446,1261,103.929955770491,1.35631304761726
3584,"1,168",757081,1168,103.827011433114,1.44832608287156
3585,"1,011",757061,1011,103.820142157297,1.44320134433557
3586,"1,002",757058,1002,103.819675684695,1.44360593731561
3587,"1,076",828765,1076,103.89728074007,1.40218627802769
3588,"1,098",757079,1098,103.827257263032,1.4478599365555
3589,"1,065",757079,1065,103.827257263032,1.4478599365555
3590,"1,013",757060,1013,103.819838665024,1.4430726383769
3591,"1,214",797500,1214,103.871890886482,1.3879905674505
3592,"1,088",757095,1088,103.820046986144,1.44427303832318
3593,"1,206",544601,1206,103.892628552853,1.39762128847072
3594,"1,193",544602,1193,103.892873907718,1.39755808584798
3595,"1,166",544558,1166,103.892537329675,1.39712872945862
3596,"1,112",544559,1112,103.892292745209,1.39712007310488
3597,"1,197",544561,1197,103.891840992949,1.39733736083714
3598,"1,214",528448,1214,103.930324054434,1.35697876056463
3599,"1,084",544558,1084,103.892537329675,1.39712872945862
3600,"1,166",528515,1166,103.93028303262,1.35571384227688
3601,"1,148",528515,1148,103.93028303262,1.35571384227688
3602,"1,058",757058,1058,103.819675684695,1.44360593731561
3603,"1,018",757052,1018,103.820424072643,1.44336251427595
3604,"1,051",797497,1051,103.872467409718,1.3883508679325
3605,"1,158",528447,1158,103.930147668461,1.35666423209316
3606,"1,119",757080,1119,103.827142199097,1.44811671307006
3607,"1,123",757081,1123,103.827011433114,1.44832608287156
3608,"1,105",756933,1105,103.827753229978,1.44806706421733
3609,"1,042",757094,1042,103.819782413926,1.44417216325799
3610,"1,052",757094,1052,103.819782413926,1.44417216325799
3611,"1,032",756983,1032,103.819141837565,1.44296003336121
3612,"1,039",828817,1039,103.904338396376,1.40148828471593
3613,"1,113",828767,1113,103.897827934474,1.40213119860196
3614,"1,033",797495,1033,103.872017156345,1.38887143127704
3615,"1,116",544602,1116,103.892873907718,1.39755808584798
3616,"1,040",797495,1040,103.872017156345,1.38887143127704
3617,"1,062",757057,1062,103.819949910135,1.44372308996259
3618,"1,161",544558,1161,103.892537329675,1.39712872945862
3619,"1,263",528449,1263,103.930469333432,1.35733017107311
3620,"1,249",756930,1249,103.827411801472,1.44872732674995
3621,"1,081",757094,1081,103.819782413926,1.44417216325799
3622,"1,070",757096,1070,103.820218977913,1.4438380009498
3623,"1,147",528598,1147,103.940788817577,1.35948880224661
3624,"1,100",544602,1100,103.892873907718,1.39755808584798
3625,"1,076",544558,1076,103.892537329675,1.39712872945862
3626,"1,127",757060,1127,103.819838665024,1.4430726383769
3627,"1,061",767958,1061,103.82605944634,1.44651519809364
3628,"1,052",757093,1052,103.819525889968,1.44405152662976
3629,"1,039",797495,1039,103.872017156345,1.38887143127704
3630,"1,198",528593,1198,103.941456764255,1.35997538079725
3631,"1,036",757060,1036,103.819838665024,1.4430726383769
3632,"1,226",528447,1226,103.930147668461,1.35666423209316
3633,"1,055",757095,1055,103.820046986144,1.44427303832318
3634,"1,022",797495,1022,103.872017156345,1.38887143127704
3635,"1,072",797495,1072,103.872017156345,1.38887143127704
3636,"1,129",828622,1129,103.898191615557,1.41046826341768
3637,"1,047",544599,1047,103.892016537214,1.39775105265573
3638,"1,217",528446,1217,103.929955770491,1.35631304761726
3639,"1,183",528450,1183,103.93067893024,1.35721263035708
3640,"1,123",756929,1123,103.82718890606,1.44870040728421
3641,"1,313",544558,1313,103.892537329675,1.39712872945862
3642,"1,198",544558,1198,103.892537329675,1.39712872945862
3643,"1,162",544559,1162,103.892292745209,1.39712007310488
3644,"1,281",757080,1281,103.827142199097,1.44811671307006
3645,"1,154",544601,1154,103.892628552853,1.39762128847072
3646,"1,270",544601,1270,103.892628552853,1.39762128847072
3647,"1,134",544603,1134,103.892771167018,1.39710401066265
3648,"1,337",544558,1337,103.892537329675,1.39712872945862
3649,"1,069",544560,1069,103.892028356502,1.39719354905586
3650,"1,061",828775,1061,103.897211999398,1.40103013336655
3651,"1,131",797486,1131,103.879774193503,1.39531352833114
